acq_date,grid_id,t2m,td2m,10u,10v,tp
2025-04-01,4431090,284.90173,277.35,-4.7196827,-6.4386363,0.0009861826
2025-04-01,4431095,283.96652,277.329,-2.482663,-3.1996632,0.026308842
2025-04-01,4431096,283.88,277.00684,-2.06091,-2.7119515,0.019293778
2025-04-01,4431096,283.88,277.00684,-2.06091,-2.7119515,0.027343474
2025-04-01,4431096,283.88,277.00684,-2.06091,-3.0289478,0.019293778
2025-04-01,4431096,283.88,277.00684,-2.06091,-3.0289478,0.027343474
2025-04-01,4431096,283.88,277.00684,-2.3853729,-2.7119515,0.019293778
2025-04-01,4431096,283.88,277.00684,-2.3853729,-2.7119515,0.027343474
2025-04-01,4431096,283.88,277.00684,-2.3853729,-3.0289478,0.019293778
2025-04-01,4431096,283.88,277.00684,-2.3853729,-3.0289478,0.027343474
2025-04-01,4431096,283.88,277.48145,-2.06091,-2.7119515,0.019293778
2025-04-01,4431096,283.88,277.48145,-2.06091,-2.7119515,0.027343474
2025-04-01,4431096,283.88,277.48145,-2.06091,-3.0289478,0.019293778
2025-04-01,4431096,283.88,277.48145,-2.06091,-3.0289478,0.027343474
2025-04-01,4431096,283.88,277.48145,-2.3853729,-2.7119515,0.019293778
2025-04-01,4431096,283.88,277.48145,-2.3853729,-2.7119515,0.027343474
2025-04-01,4431096,283.88,277.48145,-2.3853729,-3.0289478,0.019293778
2025-04-01,4431096,283.88,277.48145,-2.3853729,-3.0289478,0.027343474
2025-04-01,4431096,283.81247,277.00684,-2.06091,-2.7119515,0.019293778
2025-04-01,4431096,283.81247,277.00684,-2.06091,-2.7119515,0.027343474
2025-04-01,4431096,283.81247,277.00684,-2.06091,-3.0289478,0.019293778
2025-04-01,4431096,283.81247,277.00684,-2.06091,-3.0289478,0.027343474
2025-04-01,4431096,283.81247,277.00684,-2.3853729,-2.7119515,0.019293778
2025-04-01,4431096,283.81247,277.00684,-2.3853729,-2.7119515,0.027343474
2025-04-01,4431096,283.81247,277.00684,-2.3853729,-3.0289478,0.019293778
2025-04-01,4431096,283.81247,277.00684,-2.3853729,-3.0289478,0.027343474
2025-04-01,4431096,283.81247,277.48145,-2.06091,-2.7119515,0.019293778
2025-04-01,4431096,283.81247,277.48145,-2.06091,-2.7119515,0.027343474
2025-04-01,4431096,283.81247,277.48145,-2.06091,-3.0289478,0.019293778
2025-04-01,4431096,283.81247,277.48145,-2.06091,-3.0289478,0.027343474
2025-04-01,4431096,283.81247,277.48145,-2.3853729,-2.7119515,0.019293778
2025-04-01,4431096,283.81247,277.48145,-2.3853729,-2.7119515,0.027343474
2025-04-01,4431096,283.81247,277.48145,-2.3853729,-3.0289478,0.019293778
2025-04-01,4431096,283.81247,277.48145,-2.3853729,-3.0289478,0.027343474
2025-04-01,4431097,283.46854,277.2806,-1.8433806,-2.3799608,0.01995299
2025-04-01,4431097,283.46854,277.2806,-1.8433806,-2.3799608,0.027537055
2025-04-01,4431097,283.46854,277.2806,-1.8433806,-2.8215706,0.01995299
