acq_date,grid_id,t2m,td2m,10u,10v,tp
2025-02-01,4431090,283.23117,280.09122,-9.082691,-6.8375344,0.76008046
2025-02-01,4431095,280.86462,279.0206,-5.7823577,-4.909597,0.56766784
2025-02-01,4431096,280.25012,278.81137,-4.7369676,-4.0739846,0.5329248
2025-02-01,4431096,280.25012,278.81137,-4.7369676,-4.0739846,0.5354697
2025-02-01,4431096,280.25012,278.81137,-4.7369676,-4.6585793,0.5329248
2025-02-01,4431096,280.25012,278.81137,-4.7369676,-4.6585793,0.5354697
2025-02-01,4431096,280.25012,278.81137,-5.4086394,-4.0739846,0.5329248
2025-02-01,4431096,280.25012,278.81137,-5.4086394,-4.0739846,0.5354697
2025-02-01,4431096,280.25012,278.81137,-5.4086394,-4.6585793,0.5329248
2025-02-01,4431096,280.25012,278.81137,-5.4086394,-4.6585793,0.5354697
2025-02-01,4431096,280.25012,278.9231,-4.7369676,-4.0739846,0.5329248
2025-02-01,4431096,280.25012,278.9231,-4.7369676,-4.0739846,0.5354697
2025-02-01,4431096,280.25012,278.9231,-4.7369676,-4.6585793,0.5329248
2025-02-01,4431096,280.25012,278.9231,-4.7369676,-4.6585793,0.5354697
2025-02-01,4431096,280.25012,278.9231,-5.4086394,-4.0739846,0.5329248
2025-02-01,4431096,280.25012,278.9231,-5.4086394,-4.0739846,0.5354697
2025-02-01,4431096,280.25012,278.9231,-5.4086394,-4.6585793,0.5329248
2025-02-01,4431096,280.25012,278.9231,-5.4086394,-4.6585793,0.5354697
2025-02-01,4431096,280.58353,278.81137,-4.7369676,-4.0739846,0.5329248
2025-02-01,4431096,280.58353,278.81137,-4.7369676,-4.0739846,0.5354697
2025-02-01,4431096,280.58353,278.81137,-4.7369676,-4.6585793,0.5329248
2025-02-01,4431096,280.58353,278.81137,-4.7369676,-4.6585793,0.5354697
2025-02-01,4431096,280.58353,278.81137,-5.4086394,-4.0739846,0.5329248
2025-02-01,4431096,280.58353,278.81137,-5.4086394,-4.0739846,0.5354697
2025-02-01,4431096,280.58353,278.81137,-5.4086394,-4.6585793,0.5329248
2025-02-01,4431096,280.58353,278.81137,-5.4086394,-4.6585793,0.5354697
2025-02-01,4431096,280.58353,278.9231,-4.7369676,-4.0739846,0.5329248
2025-02-01,4431096,280.58353,278.9231,-4.7369676,-4.0739846,0.5354697
2025-02-01,4431096,280.58353,278.9231,-4.7369676,-4.6585793,0.5329248
2025-02-01,4431096,280.58353,278.9231,-4.7369676,-4.6585793,0.5354697
2025-02-01,4431096,280.58353,278.9231,-5.4086394,-4.0739846,0.5329248
2025-02-01,4431096,280.58353,278.9231,-5.4086394,-4.0739846,0.5354697
2025-02-01,4431096,280.58353,278.9231,-5.4086394,-4.6585793,0.5329248
2025-02-01,4431096,280.58353,278.9231,-5.4086394,-4.6585793,0.5354697
2025-02-01,4431097,279.73563,278.49292,-4.0164676,-3.6077168,0.47686815
2025-02-01,4431097,279.73563,278.49292,-4.0164676,-3.6077168,0.5006976
2025-02-01,4431097,279.73563,278.49292,-4.0164676,-4.393809,0.47686815
2025-02-01,4431097,279.73563,278.49292,-4.0164676,-4.393809,0.5006976
2025-02-01,4431097,279.73563,278.49292,-4.961272,-3.6077168,0.47686815
2025-02-01,4431097,279.73563,278.49292,-4.961272,-3.6077168,0.5006976
2025-02-01,4431097,279.73563,278.49292,-4.961272,-4.393809,0.47686815
2025-02-01,4431097,279.73563,278.49292,-4.961272,-4.393809,0.5006976
2025-02-01,4431097,279.73563,278.79443,-4.0164676,-3.6077168,0.47686815
2025-02-01,4431097,279.73563,278.79443,-4.0164676,-3.6077168,0.5006976
2025-02-01,4431097,279.73563,278.79443,-4.0164676,-4.393809,0.47686815
2025-02-01,4431097,279.73563,278.79443,-4.0164676,-4.393809,0.5006976
2025-02-01,4431097,279.73563,278.79443,-4.961272,-3.6077168,0.47686815
2025-02-01,4431097,279.73563,278.79443,-4.961272,-3.6077168,0.5006976
2025-02-01,4431097,279.73563,278.79443,-4.961272,-4.393809,0.47686815
2025-02-01,4431097,279.73563,278.79443,-4.961272,-4.393809,0.5006976
2025-02-01,4431097,280.25558,278.49292,-4.0164676,-3.6077168,0.47686815
2025-02-01,4431097,280.25558,278.49292,-4.0164676,-3.6077168,0.5006976
2025-02-01,4431097,280.25558,278.49292,-4.0164676,-4.393809,0.47686815
2025-02-01,4431097,280.25558,278.49292,-4.0164676,-4.393809,0.5006976
2025-02-01,4431097,280.25558,278.49292,-4.961272,-3.6077168,0.47686815
2025-02-01,4431097,280.25558,278.49292,-4.961272,-3.6077168,0.5006976
2025-02-01,4431097,280.25558,278.49292,-4.961272,-4.393809,0.47686815
2025-02-01,4431097,280.25558,278.49292,-4.961272,-4.393809,0.5006976
2025-02-01,4431097,280.25558,278.79443,-4.0164676,-3.6077168,0.47686815
2025-02-01,4431097,280.25558,278.79443,-4.0164676,-3.6077168,0.5006976
2025-02-01,4431097,280.25558,278.79443,-4.0164676,-4.393809,0.47686815
2025-02-01,4431097,280.25558,278.79443,-4.0164676,-4.393809,0.5006976
2025-02-01,4431097,280.25558,278.79443,-4.961272,-3.6077168,0.47686815
2025-02-01,4431097,280.25558,278.79443,-4.961272,-3.6077168,0.5006976
2025-02-01,4431097,280.25558,278.79443,-4.961272,-4.393809,0.47686815
2025-02-01,4431097,280.25558,278.79443,-4.961272,-4.393809,0.5006976
2025-02-01,4431098,279.05432,278.02417,-3.286772,-3.1616719,0.41882992
2025-02-01,4431099,278.83298,277.82675,-2.9139287,-3.2605083,0.42727754
2025-02-01,4431099,278.83298,277.82675,-2.9139287,-3.2605083,0.42498124
2025-02-01,4431099,278.83298,277.82675,-2.9139287,-3.8424988,0.42727754
2025-02-01,4431099,278.83298,277.82675,-2.9139287,-3.8424988,0.42498124
2025-02-01,4431099,278.83298,277.82675,-3.560291,-3.2605083,0.42727754
2025-02-01,4431099,278.83298,277.82675,-3.560291,-3.2605083,0.42498124
2025-02-01,4431099,278.83298,277.82675,-3.560291,-3.8424988,0.42727754
2025-02-01,4431099,278.83298,277.82675,-3.560291,-3.8424988,0.42498124
2025-02-01,4431099,278.83298,277.92578,-2.9139287,-3.2605083,0.42727754
2025-02-01,4431099,278.83298,277.92578,-2.9139287,-3.2605083,0.42498124
2025-02-01,4431099,278.83298,277.92578,-2.9139287,-3.8424988,0.42727754
2025-02-01,4431099,278.83298,277.92578,-2.9139287,-3.8424988,0.42498124
2025-02-01,4431099,278.83298,277.92578,-3.560291,-3.2605083,0.42727754
2025-02-01,4431099,278.83298,277.92578,-3.560291,-3.2605083,0.42498124
2025-02-01,4431099,278.83298,277.92578,-3.560291,-3.8424988,0.42727754
2025-02-01,4431099,278.83298,277.92578,-3.560291,-3.8424988,0.42498124
2025-02-01,4431099,279.07767,277.82675,-2.9139287,-3.2605083,0.42727754
2025-02-01,4431099,279.07767,277.82675,-2.9139287,-3.2605083,0.42498124
2025-02-01,4431099,279.07767,277.82675,-2.9139287,-3.8424988,0.42727754
2025-02-01,4431099,279.07767,277.82675,-2.9139287,-3.8424988,0.42498124
2025-02-01,4431099,279.07767,277.82675,-3.560291,-3.2605083,0.42727754
2025-02-01,4431099,279.07767,277.82675,-3.560291,-3.2605083,0.42498124
2025-02-01,4431099,279.07767,277.82675,-3.560291,-3.8424988,0.42727754
2025-02-01,4431099,279.07767,277.82675,-3.560291,-3.8424988,0.42498124
2025-02-01,4431099,279.07767,277.92578,-2.9139287,-3.2605083,0.42727754
2025-02-01,4431099,279.07767,277.92578,-2.9139287,-3.2605083,0.42498124
2025-02-01,4431099,279.07767,277.92578,-2.9139287,-3.8424988,0.42727754
2025-02-01,4431099,279.07767,277.92578,-2.9139287,-3.8424988,0.42498124
