acq_date,grid_id,t2m,td2m,10u,10v,tp
2024-04-01,4431090,288.37134,284.66626,0.523501,-0.16558619,0.0018191725
2024-04-01,4431095,288.91455,285.32007,0.3751042,-0.40801784,0.002412686
2024-04-01,4431096,288.2798,284.13248,0.21478517,-0.30798122,0.0022432
2024-04-01,4431096,288.2798,284.13248,0.21478517,-0.30798122,0.0023281367
2024-04-01,4431096,288.2798,284.13248,0.21478517,-0.43033636,0.0022432
2024-04-01,4431096,288.2798,284.13248,0.21478517,-0.43033636,0.0023281367
2024-04-01,4431096,288.2798,284.13248,0.3470687,-0.30798122,0.0022432
2024-04-01,4431096,288.2798,284.13248,0.3470687,-0.30798122,0.0023281367
2024-04-01,4431096,288.2798,284.13248,0.3470687,-0.43033636,0.0022432
2024-04-01,4431096,288.2798,284.13248,0.3470687,-0.43033636,0.0023281367
2024-04-01,4431096,288.2798,285.03458,0.21478517,-0.30798122,0.0022432
2024-04-01,4431096,288.2798,285.03458,0.21478517,-0.30798122,0.0023281367
2024-04-01,4431096,288.2798,285.03458,0.21478517,-0.43033636,0.0022432
2024-04-01,4431096,288.2798,285.03458,0.21478517,-0.43033636,0.0023281367
2024-04-01,4431096,288.2798,285.03458,0.3470687,-0.30798122,0.0022432
2024-04-01,4431096,288.2798,285.03458,0.3470687,-0.30798122,0.0023281367
2024-04-01,4431096,288.2798,285.03458,0.3470687,-0.43033636,0.0022432
2024-04-01,4431096,288.2798,285.03458,0.3470687,-0.43033636,0.0023281367
2024-04-01,4431096,288.64365,284.13248,0.21478517,-0.30798122,0.0022432
2024-04-01,4431096,288.64365,284.13248,0.21478517,-0.30798122,0.0023281367
2024-04-01,4431096,288.64365,284.13248,0.21478517,-0.43033636,0.0022432
2024-04-01,4431096,288.64365,284.13248,0.21478517,-0.43033636,0.0023281367
2024-04-01,4431096,288.64365,284.13248,0.3470687,-0.30798122,0.0022432
2024-04-01,4431096,288.64365,284.13248,0.3470687,-0.30798122,0.0023281367
2024-04-01,4431096,288.64365,284.13248,0.3470687,-0.43033636,0.0022432
2024-04-01,4431096,288.64365,284.13248,0.3470687,-0.43033636,0.0023281367
2024-04-01,4431096,288.64365,285.03458,0.21478517,-0.30798122,0.0022432
2024-04-01,4431096,288.64365,285.03458,0.21478517,-0.30798122,0.0023281367
2024-04-01,4431096,288.64365,285.03458,0.21478517,-0.43033636,0.0022432
2024-04-01,4431096,288.64365,285.03458,0.21478517,-0.43033636,0.0023281367
2024-04-01,4431096,288.64365,285.03458,0.3470687,-0.30798122,0.0022432
2024-04-01,4431096,288.64365,285.03458,0.3470687,-0.30798122,0.0023281367
2024-04-01,4431096,288.64365,285.03458,0.3470687,-0.43033636,0.0022432
2024-04-01,4431096,288.64365,285.03458,0.3470687,-0.43033636,0.0023281367
2024-04-01,4431097,288.3981,284.004,0.1556828,-0.329608,0.0020673962
2024-04-01,4431097,288.3981,284.004,0.1556828,-0.329608,0.0022024007
2024-04-01,4431097,288.3981,284.004,0.1556828,-0.44081405,0.0020673962
2024-04-01,4431097,288.3981,284.004,0.1556828,-0.44081405,0.0022024007
2024-04-01,4431097,288.3981,284.004,0.31354007,-0.329608,0.0020673962
2024-04-01,4431097,288.3981,284.004,0.31354007,-0.329608,0.0022024007
2024-04-01,4431097,288.3981,284.004,0.31354007,-0.44081405,0.0020673962
2024-04-01,4431097,288.3981,284.004,0.31354007,-0.44081405,0.0022024007
2024-04-01,4431097,288.3981,284.66537,0.1556828,-0.329608,0.0020673962
2024-04-01,4431097,288.3981,284.66537,0.1556828,-0.329608,0.0022024007
2024-04-01,4431097,288.3981,284.66537,0.1556828,-0.44081405,0.0020673962
2024-04-01,4431097,288.3981,284.66537,0.1556828,-0.44081405,0.0022024007
2024-04-01,4431097,288.3981,284.66537,0.31354007,-0.329608,0.0020673962
2024-04-01,4431097,288.3981,284.66537,0.31354007,-0.329608,0.0022024007
2024-04-01,4431097,288.3981,284.66537,0.31354007,-0.44081405,0.0020673962
2024-04-01,4431097,288.3981,284.66537,0.31354007,-0.44081405,0.0022024007
2024-04-01,4431097,288.34488,284.004,0.1556828,-0.329608,0.0020673962
2024-04-01,4431097,288.34488,284.004,0.1556828,-0.329608,0.0022024007
2024-04-01,4431097,288.34488,284.004,0.1556828,-0.44081405,0.0020673962
2024-04-01,4431097,288.34488,284.004,0.1556828,-0.44081405,0.0022024007
2024-04-01,4431097,288.34488,284.004,0.31354007,-0.329608,0.0020673962
2024-04-01,4431097,288.34488,284.004,0.31354007,-0.329608,0.0022024007
