acq_date,grid_id,t2m,td2m,10u,10v,tp
2024-01-01,4431090,284.10782,276.5389,-4.205807,-2.3055372,0.00296852
2024-01-01,4431095,282.58823,277.0617,-2.491574,-1.8901726,0.0008634031
2024-01-01,4431096,282.37305,276.8537,-2.0565357,-1.5246128,0.0012090058
2024-01-01,4431096,282.37305,276.8537,-2.0565357,-1.5246128,0.0007505715
2024-01-01,4431096,282.37305,276.8537,-2.0565357,-1.9218906,0.0012090058
2024-01-01,4431096,282.37305,276.8537,-2.0565357,-1.9218906,0.0007505715
2024-01-01,4431096,282.37305,276.8537,-2.3503387,-1.5246128,0.0012090058
2024-01-01,4431096,282.37305,276.8537,-2.3503387,-1.5246128,0.0007505715
2024-01-01,4431096,282.37305,276.8537,-2.3503387,-1.9218906,0.0012090058
2024-01-01,4431096,282.37305,276.8537,-2.3503387,-1.9218906,0.0007505715
2024-01-01,4431096,282.37305,277.01907,-2.0565357,-1.5246128,0.0012090058
2024-01-01,4431096,282.37305,277.01907,-2.0565357,-1.5246128,0.0007505715
2024-01-01,4431096,282.37305,277.01907,-2.0565357,-1.9218906,0.0012090058
2024-01-01,4431096,282.37305,277.01907,-2.0565357,-1.9218906,0.0007505715
2024-01-01,4431096,282.37305,277.01907,-2.3503387,-1.5246128,0.0012090058
2024-01-01,4431096,282.37305,277.01907,-2.3503387,-1.5246128,0.0007505715
2024-01-01,4431096,282.37305,277.01907,-2.3503387,-1.9218906,0.0012090058
2024-01-01,4431096,282.37305,277.01907,-2.3503387,-1.9218906,0.0007505715
2024-01-01,4431096,282.4435,276.8537,-2.0565357,-1.5246128,0.0012090058
2024-01-01,4431096,282.4435,276.8537,-2.0565357,-1.5246128,0.0007505715
2024-01-01,4431096,282.4435,276.8537,-2.0565357,-1.9218906,0.0012090058
2024-01-01,4431096,282.4435,276.8537,-2.0565357,-1.9218906,0.0007505715
2024-01-01,4431096,282.4435,276.8537,-2.3503387,-1.5246128,0.0012090058
2024-01-01,4431096,282.4435,276.8537,-2.3503387,-1.5246128,0.0007505715
2024-01-01,4431096,282.4435,276.8537,-2.3503387,-1.9218906,0.0012090058
2024-01-01,4431096,282.4435,276.8537,-2.3503387,-1.9218906,0.0007505715
2024-01-01,4431096,282.4435,277.01907,-2.0565357,-1.5246128,0.0012090058
2024-01-01,4431096,282.4435,277.01907,-2.0565357,-1.5246128,0.0007505715
2024-01-01,4431096,282.4435,277.01907,-2.0565357,-1.9218906,0.0012090058
2024-01-01,4431096,282.4435,277.01907,-2.0565357,-1.9218906,0.0007505715
2024-01-01,4431096,282.4435,277.01907,-2.3503387,-1.5246128,0.0012090058
2024-01-01,4431096,282.4435,277.01907,-2.3503387,-1.5246128,0.0007505715
2024-01-01,4431096,282.4435,277.01907,-2.3503387,-1.9218906,0.0012090058
2024-01-01,4431096,282.4435,277.01907,-2.3503387,-1.9218906,0.0007505715
2024-01-01,4431097,281.9835,276.9682,-1.7665983,-1.5289259,0.0010367931
2024-01-01,4431097,281.9835,276.9682,-1.7665983,-1.5289259,0.00061921775
2024-01-01,4431097,281.9835,276.9682,-1.7665983,-1.9188185,0.0010367931
2024-01-01,4431097,281.9835,276.9682,-1.7665983,-1.9188185,0.00061921775
2024-01-01,4431097,281.9835,276.9682,-2.1600716,-1.5289259,0.0010367931
2024-01-01,4431097,281.9835,276.9682,-2.1600716,-1.5289259,0.00061921775
2024-01-01,4431097,281.9835,276.9682,-2.1600716,-1.9188185,0.0010367931
2024-01-01,4431097,281.9835,276.9682,-2.1600716,-1.9188185,0.00061921775
2024-01-01,4431097,281.9835,277.01874,-1.7665983,-1.5289259,0.0010367931
2024-01-01,4431097,281.9835,277.01874,-1.7665983,-1.5289259,0.00061921775
