acq_date,grid_id,t2m,td2m,10u,10v,tp
2024-11-01,4431090,294.88794,293.6157,-3.8921413,0.72117805,0.9694658
2024-11-01,4431095,294.26498,293.4575,-1.4023138,2.677192,0.7642158
2024-11-01,4431096,293.75317,293.51657,-1.0689398,2.0112374,0.784237
2024-11-01,4431096,293.75317,293.51657,-1.0689398,2.0112374,0.73046637
2024-11-01,4431096,293.75317,293.51657,-1.0689398,2.5728626,0.784237
2024-11-01,4431096,293.75317,293.51657,-1.0689398,2.5728626,0.73046637
2024-11-01,4431096,293.75317,293.51657,-1.2297878,2.0112374,0.784237
2024-11-01,4431096,293.75317,293.51657,-1.2297878,2.0112374,0.73046637
2024-11-01,4431096,293.75317,293.51657,-1.2297878,2.5728626,0.784237
2024-11-01,4431096,293.75317,293.51657,-1.2297878,2.5728626,0.73046637
2024-11-01,4431096,293.75317,293.5051,-1.0689398,2.0112374,0.784237
2024-11-01,4431096,293.75317,293.5051,-1.0689398,2.0112374,0.73046637
2024-11-01,4431096,293.75317,293.5051,-1.0689398,2.5728626,0.784237
2024-11-01,4431096,293.75317,293.5051,-1.0689398,2.5728626,0.73046637
2024-11-01,4431096,293.75317,293.5051,-1.2297878,2.0112374,0.784237
2024-11-01,4431096,293.75317,293.5051,-1.2297878,2.0112374,0.73046637
2024-11-01,4431096,293.75317,293.5051,-1.2297878,2.5728626,0.784237
2024-11-01,4431096,293.75317,293.5051,-1.2297878,2.5728626,0.73046637
2024-11-01,4431096,294.05884,293.51657,-1.0689398,2.0112374,0.784237
2024-11-01,4431096,294.05884,293.51657,-1.0689398,2.0112374,0.73046637
2024-11-01,4431096,294.05884,293.51657,-1.0689398,2.5728626,0.784237
2024-11-01,4431096,294.05884,293.51657,-1.0689398,2.5728626,0.73046637
2024-11-01,4431096,294.05884,293.51657,-1.2297878,2.0112374,0.784237
2024-11-01,4431096,294.05884,293.51657,-1.2297878,2.0112374,0.73046637
2024-11-01,4431096,294.05884,293.51657,-1.2297878,2.5728626,0.784237
2024-11-01,4431096,294.05884,293.51657,-1.2297878,2.5728626,0.73046637
2024-11-01,4431096,294.05884,293.5051,-1.0689398,2.0112374,0.784237
2024-11-01,4431096,294.05884,293.5051,-1.0689398,2.0112374,0.73046637
2024-11-01,4431096,294.05884,293.5051,-1.0689398,2.5728626,0.784237
2024-11-01,4431096,294.05884,293.5051,-1.0689398,2.5728626,0.73046637
2024-11-01,4431096,294.05884,293.5051,-1.2297878,2.0112374,0.784237
2024-11-01,4431096,294.05884,293.5051,-1.2297878,2.0112374,0.73046637
2024-11-01,4431096,294.05884,293.5051,-1.2297878,2.5728626,0.784237
2024-11-01,4431096,294.05884,293.5051,-1.2297878,2.5728626,0.73046637
2024-11-01,4431097,293.53833,293.36032,-0.73699,1.7596709,0.73292476
2024-11-01,4431097,293.53833,293.36032,-0.73699,1.7596709,0.6996926
2024-11-01,4431097,293.53833,293.36032,-0.73699,2.4092476,0.73292476
2024-11-01,4431097,293.53833,293.36032,-0.73699,2.4092476,0.6996926
2024-11-01,4431097,293.53833,293.36032,-1.0120958,1.7596709,0.73292476
2024-11-01,4431097,293.53833,293.36032,-1.0120958,1.7596709,0.6996926
2024-11-01,4431097,293.53833,293.36032,-1.0120958,2.4092476,0.73292476
2024-11-01,4431097,293.53833,293.36032,-1.0120958,2.4092476,0.6996926
2024-11-01,4431097,293.53833,293.56863,-0.73699,1.7596709,0.73292476
2024-11-01,4431097,293.53833,293.56863,-0.73699,1.7596709,0.6996926
2024-11-01,4431097,293.53833,293.56863,-0.73699,2.4092476,0.73292476
2024-11-01,4431097,293.53833,293.56863,-0.73699,2.4092476,0.6996926
2024-11-01,4431097,293.53833,293.56863,-1.0120958,1.7596709,0.73292476
2024-11-01,4431097,293.53833,293.56863,-1.0120958,1.7596709,0.6996926
2024-11-01,4431097,293.53833,293.56863,-1.0120958,2.4092476,0.73292476
2024-11-01,4431097,293.53833,293.56863,-1.0120958,2.4092476,0.6996926
2024-11-01,4431097,293.82495,293.36032,-0.73699,1.7596709,0.73292476
2024-11-01,4431097,293.82495,293.36032,-0.73699,1.7596709,0.6996926
2024-11-01,4431097,293.82495,293.36032,-0.73699,2.4092476,0.73292476
2024-11-01,4431097,293.82495,293.36032,-0.73699,2.4092476,0.6996926
2024-11-01,4431097,293.82495,293.36032,-1.0120958,1.7596709,0.73292476
2024-11-01,4431097,293.82495,293.36032,-1.0120958,1.7596709,0.6996926
2024-11-01,4431097,293.82495,293.36032,-1.0120958,2.4092476,0.73292476
2024-11-01,4431097,293.82495,293.36032,-1.0120958,2.4092476,0.6996926
2024-11-01,4431097,293.82495,293.56863,-0.73699,1.7596709,0.73292476
2024-11-01,4431097,293.82495,293.56863,-0.73699,1.7596709,0.6996926
2024-11-01,4431097,293.82495,293.56863,-0.73699,2.4092476,0.73292476
2024-11-01,4431097,293.82495,293.56863,-0.73699,2.4092476,0.6996926
2024-11-01,4431097,293.82495,293.56863,-1.0120958,1.7596709,0.73292476
2024-11-01,4431097,293.82495,293.56863,-1.0120958,1.7596709,0.6996926
2024-11-01,4431097,293.82495,293.56863,-1.0120958,2.4092476,0.73292476
2024-11-01,4431097,293.82495,293.56863,-1.0120958,2.4092476,0.6996926
2024-11-01,4431098,293.1539,293.08337,-0.39161238,1.5120716,0.6761588
2024-11-01,4431099,292.95035,292.83273,-0.24968529,1.1358509,0.65960157
2024-11-01,4431099,292.95035,292.83273,-0.24968529,1.1358509,0.5985136
2024-11-01,4431099,292.95035,292.83273,-0.24968529,1.7057158,0.65960157
2024-11-01,4431099,292.95035,292.83273,-0.24968529,1.7057158,0.5985136
2024-11-01,4431099,292.95035,292.83273,-0.38742128,1.1358509,0.65960157
2024-11-01,4431099,292.95035,292.83273,-0.38742128,1.1358509,0.5985136
2024-11-01,4431099,292.95035,292.83273,-0.38742128,1.7057158,0.65960157
2024-11-01,4431099,292.95035,292.83273,-0.38742128,1.7057158,0.5985136
2024-11-01,4431099,292.95035,292.87088,-0.24968529,1.1358509,0.65960157
2024-11-01,4431099,292.95035,292.87088,-0.24968529,1.1358509,0.5985136
2024-11-01,4431099,292.95035,292.87088,-0.24968529,1.7057158,0.65960157
2024-11-01,4431099,292.95035,292.87088,-0.24968529,1.7057158,0.5985136
2024-11-01,4431099,292.95035,292.87088,-0.38742128,1.1358509,0.65960157
2024-11-01,4431099,292.95035,292.87088,-0.38742128,1.1358509,0.5985136
2024-11-01,4431099,292.95035,292.87088,-0.38742128,1.7057158,0.65960157
2024-11-01,4431099,292.95035,292.87088,-0.38742128,1.7057158,0.5985136
2024-11-01,4431099,293.11685,292.83273,-0.24968529,1.1358509,0.65960157
2024-11-01,4431099,293.11685,292.83273,-0.24968529,1.1358509,0.5985136
2024-11-01,4431099,293.11685,292.83273,-0.24968529,1.7057158,0.65960157
2024-11-01,4431099,293.11685,292.83273,-0.24968529,1.7057158,0.5985136
2024-11-01,4431099,293.11685,292.83273,-0.38742128,1.1358509,0.65960157
2024-11-01,4431099,293.11685,292.83273,-0.38742128,1.1358509,0.5985136
2024-11-01,4431099,293.11685,292.83273,-0.38742128,1.7057158,0.65960157
2024-11-01,4431099,293.11685,292.83273,-0.38742128,1.7057158,0.5985136
2024-11-01,4431099,293.11685,292.87088,-0.24968529,1.1358509,0.65960157
2024-11-01,4431099,293.11685,292.87088,-0.24968529,1.1358509,0.5985136
2024-11-01,4431099,293.11685,292.87088,-0.24968529,1.7057158,0.65960157
2024-11-01,4431099,293.11685,292.87088,-0.24968529,1.7057158,0.5985136
2024-11-01,4431099,293.11685,292.87088,-0.38742128,1.1358509,0.65960157
2024-11-01,4431099,293.11685,292.87088,-0.38742128,1.1358509,0.5985136
2024-11-01,4431099,293.11685,292.87088,-0.38742128,1.7057158,0.65960157
2024-11-01,4431099,293.11685,292.87088,-0.38742128,1.7057158,0.5985136
2024-11-01,4431100,293.0411,292.84753,-0.16907819,0.7206287,0.65527225
2024-11-01,4431100,293.0411,292.84753,-0.16907819,0.7206287,0.594233
2024-11-01,4431100,293.0411,292.84753,-0.16907819,1.2884184,0.65527225
2024-11-01,4431100,293.0411,292.84753,-0.16907819,1.2884184,0.594233
2024-11-01,4431100,293.0411,292.84753,-0.3055528,0.7206287,0.65527225
2024-11-01,4431100,293.0411,292.84753,-0.3055528,0.7206287,0.594233
2024-11-01,4431100,293.0411,292.84753,-0.3055528,1.2884184,0.65527225
2024-11-01,4431100,293.0411,292.84753,-0.3055528,1.2884184,0.594233
2024-11-01,4431100,293.0411,292.7507,-0.16907819,0.7206287,0.65527225
2024-11-01,4431100,293.0411,292.7507,-0.16907819,0.7206287,0.594233
2024-11-01,4431100,293.0411,292.7507,-0.16907819,1.2884184,0.65527225
2024-11-01,4431100,293.0411,292.7507,-0.16907819,1.2884184,0.594233
2024-11-01,4431100,293.0411,292.7507,-0.3055528,0.7206287,0.65527225
2024-11-01,4431100,293.0411,292.7507,-0.3055528,0.7206287,0.594233
2024-11-01,4431100,293.0411,292.7507,-0.3055528,1.2884184,0.65527225
2024-11-01,4431100,293.0411,292.7507,-0.3055528,1.2884184,0.594233
2024-11-01,4431100,292.9799,292.84753,-0.16907819,0.7206287,0.65527225
2024-11-01,4431100,292.9799,292.84753,-0.16907819,0.7206287,0.594233
2024-11-01,4431100,292.9799,292.84753,-0.16907819,1.2884184,0.65527225
2024-11-01,4431100,292.9799,292.84753,-0.16907819,1.2884184,0.594233
2024-11-01,4431100,292.9799,292.84753,-0.3055528,0.7206287,0.65527225
2024-11-01,4431100,292.9799,292.84753,-0.3055528,0.7206287,0.594233
2024-11-01,4431100,292.9799,292.84753,-0.3055528,1.2884184,0.65527225
2024-11-01,4431100,292.9799,292.84753,-0.3055528,1.2884184,0.594233
2024-11-01,4431100,292.9799,292.7507,-0.16907819,0.7206287,0.65527225
2024-11-01,4431100,292.9799,292.7507,-0.16907819,0.7206287,0.594233
2024-11-01,4431100,292.9799,292.7507,-0.16907819,1.2884184,0.65527225
2024-11-01,4431100,292.9799,292.7507,-0.16907819,1.2884184,0.594233
2024-11-01,4431100,292.9799,292.7507,-0.3055528,0.7206287,0.65527225
2024-11-01,4431100,292.9799,292.7507,-0.3055528,0.7206287,0.594233
2024-11-01,4431100,292.9799,292.7507,-0.3055528,1.2884184,0.65527225
2024-11-01,4431100,292.9799,292.7507,-0.3055528,1.2884184,0.594233
2024-11-01,4431101,293.22177,292.9474,-0.2085069,0.86284065,0.59124994
2024-11-01,4431104,293.29785,292.85593,-0.36947694,0.78278285,0.46325907
2024-11-01,4431104,293.29785,292.85593,-0.36947694,0.78278285,0.40826023
2024-11-01,4431104,293.29785,292.85593,-0.36947694,0.87805873,0.46325907
2024-11-01,4431104,293.29785,292.85593,-0.36947694,0.87805873,0.40826023
2024-11-01,4431104,293.29785,292.85593,-0.37326112,0.78278285,0.46325907
2024-11-01,4431104,293.29785,292.85593,-0.37326112,0.78278285,0.40826023
2024-11-01,4431104,293.29785,292.85593,-0.37326112,0.87805873,0.46325907
2024-11-01,4431104,293.29785,292.85593,-0.37326112,0.87805873,0.40826023
2024-11-01,4431104,293.29785,293.26965,-0.36947694,0.78278285,0.46325907
2024-11-01,4431104,293.29785,293.26965,-0.36947694,0.78278285,0.40826023
2024-11-01,4431104,293.29785,293.26965,-0.36947694,0.87805873,0.46325907
2024-11-01,4431104,293.29785,293.26965,-0.36947694,0.87805873,0.40826023
